zoneid,ward_code,year,TOTAL_RES_1991,TOTAL_MALE_1991,TOTAL_FEMALE_1991,CHINESE_ETHNIC_1991,CHINESE_ETHNIC_MALE_1991,CHINESE_ETHNIC_FEMALE_1991,PCT_CHINESE_ETHNIC_1991,CHINESE_AGE_0_4_1991,CHINESE_AGE_5_15_1991,CHINESE_AGE_16_29_1991,CHINESE_AGE_30_PENSION_1991,CHINESE_PENSIONABLE_1991,CHINESE_LIMITING_ILLNESS_1991,CHINA_BORN_1991,PCT_CHINA_BORN_1991,CHINESE_16PLUS_1991,CHINESE_ECON_ACTIVE_1991,CHINESE_UNEMPLOYED_1991,CHINESE_HOUSEHOLDS_1991,CHINESE_OVERCROWD_GT1P5_1991,CHINESE_OWNER_OCC_1991,PCT_CHINESE_OVERCROWD_1991,PCT_CHINESE_OWNER_OCC_1991
03BNFP06,03BNFP,1991,500,239,261,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,,
03BNFP07,03BNFP,1991,455,221,234,1,1,0,0.21978021978021978,0,0,0,1,0,0,0,0.0,2,2,1,1,0,2,0.0,200.0
03BNFP08,03BNFP,1991,535,253,282,4,3,1,0.7476635514018691,1,2,1,1,0,0,0,0.0,6,4,0,3,0,3,0.0,100.0
03BNFP09,03BNFP,1991,452,211,241,8,4,4,1.7699115044247788,0,3,0,3,0,0,3,0.6637168141592921,9,6,1,6,0,4,0.0,66.66666666666667
03BNFP10,03BNFP,1991,554,265,289,0,0,0,0.0,0,0,0,0,0,0,0,0.0,4,2,0,2,0,1,0.0,50.0
03BNFP11,03BNFP,1991,403,183,220,3,1,2,0.7444168734491315,0,0,2,1,0,0,0,0.0,6,4,0,6,0,3,0.0,50.0
03BNFP12,03BNFP,1991,472,238,234,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,2,0.0,200.0
03BNFP13,03BNFP,1991,364,166,198,0,0,0,0.0,0,0,0,0,0,0,0,0.0,5,0,0,3,0,1,0.0,33.333333333333336
03BNFP14,03BNFP,1991,88,54,34,0,0,0,0.0,0,0,0,0,0,0,0,0.0,2,0,0,1,0,0,0.0,0.0
03BNFP15,03BNFP,1991,453,216,237,2,1,1,0.44150110375275936,0,0,2,0,0,0,0,0.0,11,11,1,5,0,4,0.0,80.0
03BNFP16,03BNFP,1991,449,234,215,0,0,0,0.0,0,0,0,0,0,0,0,0.0,4,3,2,2,0,0,0.0,0.0
03BNFP17,03BNFP,1991,418,185,233,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,2,0,2,0,0,0.0,0.0
03BNFP18,03BNFP,1991,212,111,101,3,3,0,1.4150943396226414,0,0,1,2,0,0,0,0.0,6,6,2,5,0,0,0.0,0.0
03BNFP19,03BNFP,1991,242,122,120,1,1,0,0.4132231404958678,0,0,1,0,0,0,0,0.0,3,2,0,2,0,0,0.0,0.0
03BNFP20,03BNFP,1991,351,162,189,0,0,0,0.0,0,0,0,0,0,0,0,0.0,14,7,1,6,0,3,0.0,50.0
03BNFP21,03BNFP,1991,447,214,233,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,0,0,1,0,1,0.0,100.0
03BNFP22,03BNFP,1991,348,190,158,5,3,2,1.4367816091954022,1,0,0,2,0,0,0,0.0,8,5,1,4,0,1,0.0,25.0
03BNFP23,03BNFP,1991,370,207,163,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,3,5,4,0,0,0.0,0.0
03BNFP24,03BNFP,1991,312,164,148,0,0,0,0.0,0,0,0,0,0,0,0,0.0,6,4,0,3,0,1,0.0,33.333333333333336
03BNFP25,03BNFP,1991,499,235,264,3,3,0,0.6012024048096193,0,1,1,0,0,0,0,0.0,11,6,0,5,0,3,0.0,60.0
03BNFP26,03BNFP,1991,540,262,278,0,0,0,0.0,0,0,0,0,0,0,0,0.0,10,10,6,9,0,4,0.0,44.44444444444444
03BNFP27,03BNFP,1991,132,65,67,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFP28,03BNFP,1991,266,128,138,0,0,0,0.0,0,0,0,0,0,0,0,0.0,2,0,0,2,0,1,0.0,50.0
03BNFP29,03BNFP,1991,488,234,254,10,5,5,2.0491803278688523,0,2,3,5,0,0,0,0.0,11,10,3,3,0,2,0.0,66.66666666666667
03BNFP30,03BNFP,1991,266,99,167,0,0,0,0.0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,,
03BNFQ01,03BNFQ,1991,466,228,238,1,1,0,0.2145922746781116,0,0,0,1,0,0,0,0.0,6,2,1,2,0,0,0.0,0.0
03BNFQ02,03BNFQ,1991,459,210,249,1,0,1,0.2178649237472767,0,0,1,0,0,0,0,0.0,4,4,0,2,0,2,0.0,100.0
03BNFQ03,03BNFQ,1991,691,357,334,1,1,0,0.1447178002894356,0,0,0,1,0,0,0,0.0,15,11,0,7,0,6,0.0,85.71428571428571
03BNFQ04,03BNFQ,1991,488,222,266,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,2,0,2,0,3,0.0,150.0
03BNFQ05,03BNFQ,1991,555,244,311,1,0,1,0.18018018018018017,0,0,0,1,0,0,1,0.18018018018018017,7,2,0,3,0,0,0.0,0.0
03BNFQ06,03BNFQ,1991,400,195,205,2,0,2,0.5,0,0,2,0,0,0,0,0.0,14,10,4,7,0,0,0.0,0.0
03BNFQ07,03BNFQ,1991,278,137,141,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0.0,0.0
03BNFQ08,03BNFQ,1991,335,147,188,0,0,0,0.0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
03BNFQ09,03BNFQ,1991,588,279,309,8,6,2,1.3605442176870748,1,2,0,4,0,0,1,0.17006802721088435,10,4,0,5,0,2,0.0,40.0
03BNFQ10,03BNFQ,1991,711,338,373,6,1,5,0.8438818565400844,0,2,4,1,0,0,1,0.14064697609001406,12,5,1,5,0,2,0.0,40.0
03BNFQ11,03BNFQ,1991,272,109,163,0,0,0,0.0,0,0,0,0,0,0,0,0.0,9,1,0,2,0,0,0.0,0.0
03BNFQ12,03BNFQ,1991,369,165,204,0,0,0,0.0,0,0,0,0,0,0,2,0.5420054200542005,4,4,1,1,0,0,0.0,0.0
03BNFQ13,03BNFQ,1991,236,110,126,1,1,0,0.423728813559322,0,0,1,0,0,0,0,0.0,1,1,0,0,0,2,,
03BNFQ14,03BNFQ,1991,474,245,229,0,0,0,0.0,0,0,0,0,0,0,0,0.0,6,6,3,4,0,0,0.0,0.0
03BNFQ15,03BNFQ,1991,280,149,131,2,2,0,0.7142857142857143,0,0,2,0,0,0,0,0.0,3,1,0,1,0,0,0.0,0.0
03BNFQ16,03BNFQ,1991,400,188,212,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,2,0,2,0,0,0.0,0.0
03BNFQ17,03BNFQ,1991,323,153,170,6,5,1,1.8575851393188854,0,3,1,3,0,0,0,0.0,5,3,0,1,0,1,0.0,100.0
03BNFQ18,03BNFQ,1991,644,301,343,4,2,2,0.6211180124223602,1,1,0,2,0,0,0,0.0,5,4,0,2,0,2,0.0,100.0
03BNFQ19,03BNFQ,1991,581,300,281,5,2,3,0.8605851979345955,0,3,0,2,0,2,1,0.1721170395869191,3,2,0,1,0,2,0.0,200.0
03BNFQ20,03BNFQ,1991,429,201,228,18,9,9,4.195804195804196,4,1,5,4,4,3,9,2.097902097902098,14,8,1,5,0,4,0.0,80.0
03BNFQ21,03BNFQ,1991,480,208,272,2,1,1,0.4166666666666667,0,0,1,2,0,0,0,0.0,8,5,0,4,0,2,0.0,50.0
03BNFQ22,03BNFQ,1991,406,196,210,0,0,0,0.0,0,0,0,0,0,0,0,0.0,7,5,0,3,0,3,0.0,100.0
03BNFQ23,03BNFQ,1991,182,85,97,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFQ24,03BNFQ,1991,195,78,117,1,1,0,0.5128205128205128,0,0,0,0,0,1,0,0.0,2,0,0,0,0,0,,
03BNFQ25,03BNFQ,1991,543,263,280,11,8,3,2.0257826887661143,1,5,1,3,0,0,4,0.7366482504604052,19,11,2,10,0,7,0.0,70.0
03BNFQ26,03BNFQ,1991,532,268,264,0,0,0,0.0,0,0,0,0,0,0,0,0.0,8,6,2,6,0,4,0.0,66.66666666666667
03BNFQ27,03BNFQ,1991,471,228,243,4,2,2,0.8492569002123143,1,0,2,0,0,0,0,0.0,12,9,0,5,0,4,0.0,80.0
03BNFQ28,03BNFQ,1991,564,265,299,4,3,1,0.7092198581560284,0,0,2,1,0,0,1,0.1773049645390071,15,10,1,7,0,6,0.0,85.71428571428571
03BNFQ29,03BNFQ,1991,500,235,265,0,0,0,0.0,0,0,0,0,0,0,0,0.0,2,1,0,4,0,2,0.0,50.0
03BNFQ30,03BNFQ,1991,488,227,261,6,2,4,1.2295081967213115,0,1,3,2,0,0,0,0.0,12,8,2,7,0,2,0.0,28.571428571428573
03BNFQ31,03BNFQ,1991,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,
03BNFQ32,03BNFQ,1991,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,
03BNFQ33,03BNFQ,1991,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,
03BNFR01,03BNFR,1991,300,165,135,1,1,0,0.3333333333333333,0,0,0,1,0,0,1,0.3333333333333333,5,2,0,2,1,1,50.0,50.0
03BNFR02,03BNFR,1991,254,130,124,0,0,0,0.0,0,0,0,0,0,0,0,0.0,4,4,0,2,0,1,0.0,50.0
03BNFR03,03BNFR,1991,311,171,140,3,1,2,0.9646302250803859,0,0,1,2,0,0,3,0.9646302250803859,9,5,2,4,0,0,0.0,0.0
03BNFR04,03BNFR,1991,379,192,187,3,2,1,0.7915567282321899,0,0,1,2,0,1,1,0.2638522427440633,8,3,0,4,0,5,0.0,125.0
03BNFR05,03BNFR,1991,682,319,363,9,3,6,1.3196480938416422,2,2,4,3,0,0,5,0.7331378299120235,11,6,1,3,0,1,0.0,33.333333333333336
03BNFR06,03BNFR,1991,504,250,254,9,4,5,1.7857142857142858,0,0,2,7,0,0,0,0.0,10,6,0,4,0,0,0.0,0.0
03BNFR07,03BNFR,1991,610,290,320,1,0,1,0.16393442622950818,0,0,0,0,1,0,0,0.0,4,3,1,3,0,0,0.0,0.0
03BNFR08,03BNFR,1991,480,215,265,11,6,5,2.2916666666666665,0,0,7,3,1,0,0,0.0,14,8,1,4,0,2,0.0,50.0
03BNFR09,03BNFR,1991,467,202,265,0,0,0,0.0,0,0,0,0,0,0,0,0.0,7,4,1,5,0,0,0.0,0.0
03BNFR10,03BNFR,1991,510,227,283,6,5,1,1.1764705882352942,0,0,1,7,0,0,1,0.19607843137254902,22,15,1,10,0,7,0.0,70.0
03BNFR11,03BNFR,1991,523,261,262,9,5,4,1.7208413001912046,0,2,2,4,0,1,0,0.0,31,16,2,8,0,5,0.0,62.5
03BNFR12,03BNFR,1991,564,242,322,0,0,0,0.0,0,0,0,0,0,0,0,0.0,9,5,2,3,0,0,0.0,0.0
03BNFR13,03BNFR,1991,401,193,208,3,3,0,0.7481296758104738,0,0,2,1,0,0,1,0.24937655860349128,8,5,2,5,0,1,0.0,20.0
03BNFR14,03BNFR,1991,701,332,369,0,0,0,0.0,0,0,0,0,0,0,0,0.0,6,5,1,3,0,2,0.0,66.66666666666667
03BNFR15,03BNFR,1991,439,198,241,0,0,0,0.0,0,0,0,0,0,0,0,0.0,4,2,1,0,0,0,,
03BNFR16,03BNFR,1991,665,289,376,5,3,2,0.7518796992481203,0,0,0,4,0,4,3,0.45112781954887216,10,6,2,4,0,0,0.0,0.0
03BNFR17,03BNFR,1991,564,301,263,6,1,5,1.0638297872340425,2,0,2,2,0,0,3,0.5319148936170213,17,8,0,5,0,3,0.0,60.0
03BNFR18,03BNFR,1991,431,179,252,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,2,0,3,0,1,0.0,33.333333333333336
03BNFR19,03BNFR,1991,351,158,193,1,1,0,0.2849002849002849,0,0,1,0,0,0,0,0.0,6,6,2,3,0,2,0.0,66.66666666666667
03BNFR20,03BNFR,1991,325,156,169,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,0,0,1,0,1,0.0,100.0
03BNFR21,03BNFR,1991,288,131,157,7,2,5,2.4305555555555554,0,0,3,4,0,0,1,0.3472222222222222,17,10,1,8,0,5,0.0,62.5
03BNFR22,03BNFR,1991,406,183,223,1,0,1,0.24630541871921183,0,0,0,0,0,0,0,0.0,4,3,0,2,0,1,0.0,50.0
03BNFR23,03BNFR,1991,410,219,191,10,9,1,2.4390243902439024,0,0,5,4,1,0,3,0.7317073170731707,29,11,4,8,0,2,0.0,25.0
03BNFR24,03BNFR,1991,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,
03BNFR25,03BNFR,1991,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,
03BNFR26,03BNFR,1991,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,
03BNFR27,03BNFR,1991,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,
03BNFR28,03BNFR,1991,53,33,20,10,4,6,18.867924528301888,0,0,9,2,0,0,7,13.20754716981132,24,6,0,0,0,0,,
03BNFS01,03BNFS,1991,654,325,329,58,32,26,8.868501529051988,10,11,17,17,2,0,6,0.9174311926605505,43,30,2,15,0,16,0.0,106.66666666666667
03BNFS02,03BNFS,1991,363,150,213,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
03BNFS03,03BNFS,1991,499,227,272,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFS04,03BNFS,1991,579,272,307,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFS05,03BNFS,1991,425,202,223,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFS06,03BNFS,1991,518,257,261,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,2,1,0,0,0.0,0.0
03BNFS07,03BNFS,1991,611,308,303,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,1,0.0,100.0
03BNFS08,03BNFS,1991,630,293,337,4,0,4,0.6349206349206349,0,0,3,2,0,0,0,0.0,5,2,0,2,0,1,0.0,50.0
03BNFS09,03BNFS,1991,485,224,261,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0.0,0.0
03BNFS10,03BNFS,1991,522,250,272,3,2,1,0.5747126436781609,0,0,3,0,0,0,0,0.0,6,1,0,3,0,0,0.0,0.0
03BNFS11,03BNFS,1991,335,145,190,1,0,1,0.29850746268656714,0,0,1,0,0,0,0,0.0,3,1,0,1,0,0,0.0,0.0
03BNFS12,03BNFS,1991,487,243,244,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFS13,03BNFS,1991,473,222,251,6,3,3,1.2684989429175475,0,1,0,4,0,0,3,0.6342494714587738,4,1,0,2,0,0,0.0,0.0
03BNFS14,03BNFS,1991,415,216,199,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFS15,03BNFS,1991,488,238,250,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,1,1,0,0,0.0,0.0
03BNFS16,03BNFS,1991,495,238,257,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFS17,03BNFS,1991,363,166,197,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFS18,03BNFS,1991,512,251,261,0,0,0,0.0,0,0,0,0,0,0,0,0.0,2,2,2,1,0,0,0.0,0.0
03BNFS19,03BNFS,1991,537,273,264,4,2,2,0.74487895716946,0,0,2,3,0,0,1,0.186219739292365,11,9,2,1,0,0,0.0,0.0
03BNFS20,03BNFS,1991,552,270,282,4,3,1,0.7246376811594203,1,0,1,3,0,0,0,0.0,2,1,0,2,0,1,0.0,50.0
03BNFS21,03BNFS,1991,430,215,215,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFS22,03BNFS,1991,494,223,271,5,2,3,1.0121457489878543,2,0,1,2,0,0,0,0.0,3,1,0,1,0,1,0.0,100.0
03BNFS23,03BNFS,1991,590,284,306,5,1,4,0.847457627118644,1,2,0,2,0,0,0,0.0,3,2,0,1,0,1,0.0,100.0
03BNFS24,03BNFS,1991,455,216,239,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
03BNFS25,03BNFS,1991,283,143,140,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0.0,0.0
03BNFS26,03BNFS,1991,446,218,228,8,4,4,1.7937219730941705,0,1,3,1,0,0,3,0.672645739910314,8,8,2,5,1,1,20.0,20.0
03BNFS27,03BNFS,1991,510,232,278,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,1,0,3,0,0,0.0,0.0
03BNFS28,03BNFS,1991,429,199,230,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFS29,03BNFS,1991,259,125,134,12,6,6,4.633204633204633,0,2,5,5,0,0,0,0.0,15,13,0,8,0,6,0.0,75.0
03BNFT01,03BNFT,1991,539,241,298,0,0,0,0.0,0,0,0,0,0,0,0,0.0,2,2,1,0,0,1,,
03BNFT02,03BNFT,1991,482,229,253,5,3,2,1.037344398340249,0,1,0,3,0,1,3,0.6224066390041494,4,1,1,2,0,2,0.0,100.0
03BNFT03,03BNFT,1991,535,258,277,3,0,3,0.5607476635514018,0,0,2,0,1,0,0,0.0,3,2,0,2,0,2,0.0,100.0
03BNFT04,03BNFT,1991,488,223,265,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFT05,03BNFT,1991,513,224,289,0,0,0,0.0,0,0,0,0,0,0,0,0.0,6,4,1,3,0,1,0.0,33.333333333333336
03BNFT06,03BNFT,1991,647,312,335,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFT07,03BNFT,1991,494,240,254,9,7,2,1.8218623481781377,0,2,5,2,0,0,0,0.0,16,11,1,7,1,5,14.285714285714286,71.42857142857143
03BNFT08,03BNFT,1991,567,287,280,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFT09,03BNFT,1991,413,189,224,4,2,2,0.9685230024213075,0,0,2,2,0,0,3,0.7263922518159807,4,4,0,2,0,2,0.0,100.0
03BNFT10,03BNFT,1991,433,226,207,7,4,3,1.6166281755196306,0,2,2,2,0,0,0,0.0,5,3,0,1,0,1,0.0,100.0
03BNFT11,03BNFT,1991,550,260,290,1,1,0,0.18181818181818182,0,0,2,0,0,0,0,0.0,4,3,2,1,0,1,0.0,100.0
03BNFT12,03BNFT,1991,647,295,352,0,0,0,0.0,0,0,0,0,0,0,0,0.0,4,3,1,3,0,0,0.0,0.0
03BNFT13,03BNFT,1991,393,173,220,1,0,1,0.2544529262086514,0,0,0,0,0,0,0,0.0,2,0,0,2,0,0,0.0,0.0
03BNFT14,03BNFT,1991,469,228,241,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFT15,03BNFT,1991,450,227,223,3,3,0,0.6666666666666666,0,1,0,2,0,0,2,0.4444444444444444,3,1,0,2,0,0,0.0,0.0
03BNFT16,03BNFT,1991,532,252,280,0,0,0,0.0,0,0,0,0,0,0,0,0.0,5,2,0,1,0,2,0.0,200.0
03BNFT17,03BNFT,1991,436,194,242,0,0,0,0.0,0,0,0,0,0,0,0,0.0,7,3,2,4,0,2,0.0,50.0
03BNFT18,03BNFT,1991,506,233,273,9,4,5,1.7786561264822134,2,1,2,4,0,0,0,0.0,9,3,0,4,0,1,0.0,25.0
03BNFT19,03BNFT,1991,577,280,297,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
03BNFT20,03BNFT,1991,479,218,261,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,2,2,2,0,0,0.0,0.0
03BNFT21,03BNFT,1991,502,259,243,0,0,0,0.0,0,0,0,0,0,0,0,0.0,2,2,0,1,0,1,0.0,100.0
03BNFT22,03BNFT,1991,515,260,255,12,6,6,2.3300970873786406,0,1,6,5,0,3,0,0.0,16,8,3,4,0,2,0.0,50.0
03BNFT23,03BNFT,1991,505,250,255,4,3,1,0.7920792079207921,1,0,1,2,0,0,1,0.19801980198019803,8,5,0,4,0,4,0.0,100.0
03BNFT24,03BNFT,1991,559,274,285,0,0,0,0.0,0,0,0,0,0,0,0,0.0,7,5,0,7,0,4,0.0,57.142857142857146
03BNFT25,03BNFT,1991,547,278,269,6,4,2,1.0968921389396709,0,2,0,4,0,0,2,0.3656307129798903,8,5,3,5,0,3,0.0,60.0
03BNFT26,03BNFT,1991,417,203,214,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFU01,03BNFU,1991,513,248,265,4,2,2,0.7797270955165692,1,1,0,2,0,0,0,0.0,2,2,0,2,0,1,0.0,50.0
03BNFU02,03BNFU,1991,510,240,270,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,2,0.0,200.0
03BNFU03,03BNFU,1991,289,153,136,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFU04,03BNFU,1991,145,57,88,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFU05,03BNFU,1991,428,198,230,3,1,2,0.7009345794392523,0,0,0,2,0,1,0,0.0,2,2,0,2,0,2,0.0,100.0
03BNFU06,03BNFU,1991,472,239,233,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,,
03BNFU07,03BNFU,1991,392,185,207,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,1,0.0,100.0
03BNFU08,03BNFU,1991,474,200,274,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFU09,03BNFU,1991,311,162,149,0,0,0,0.0,0,0,0,0,0,0,0,0.0,2,2,2,2,0,0,0.0,0.0
03BNFU10,03BNFU,1991,546,242,304,0,0,0,0.0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
03BNFU11,03BNFU,1991,542,236,306,15,8,7,2.7675276752767526,0,7,1,7,2,0,2,0.36900369003690037,9,6,0,3,0,0,0.0,0.0
03BNFU12,03BNFU,1991,502,237,265,7,3,4,1.3944223107569722,2,0,3,3,0,0,1,0.199203187250996,10,4,0,4,0,3,0.0,75.0
03BNFU13,03BNFU,1991,538,259,279,12,6,6,2.2304832713754648,3,1,4,4,0,1,7,1.3011152416356877,12,6,0,3,0,1,0.0,33.333333333333336
03BNFU14,03BNFU,1991,427,206,221,14,6,8,3.278688524590164,2,3,2,8,0,0,4,0.936768149882904,13,7,0,5,0,2,0.0,40.0
03BNFU15,03BNFU,1991,519,244,275,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,2,2,2,0,0,0.0,0.0
03BNFU16,03BNFU,1991,490,228,262,2,0,2,0.40816326530612246,0,0,0,3,0,1,0,0.0,4,3,3,4,0,0,0.0,0.0
03BNFU17,03BNFU,1991,468,240,228,5,4,1,1.0683760683760684,0,0,2,2,0,0,0,0.0,7,3,3,2,0,0,0.0,0.0
03BNFU18,03BNFU,1991,403,185,218,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,
03BNFU19,03BNFU,1991,398,184,214,7,4,3,1.7587939698492463,2,0,3,0,2,0,1,0.25125628140703515,9,3,1,3,0,1,0.0,33.333333333333336
03BNFU20,03BNFU,1991,546,250,296,10,5,5,1.8315018315018314,0,3,3,4,0,1,0,0.0,10,2,0,3,0,0,0.0,0.0
03BNFU21,03BNFU,1991,527,249,278,0,0,0,0.0,0,0,0,0,0,0,0,0.0,2,1,1,2,0,0,0.0,0.0
03BNFU22,03BNFU,1991,423,232,191,0,0,0,0.0,0,0,0,1,0,0,1,0.2364066193853428,4,1,1,3,0,0,0.0,0.0
03BNFU23,03BNFU,1991,463,199,264,14,9,5,3.023758099352052,5,2,5,2,0,0,0,0.0,13,7,2,7,0,0,0.0,0.0
03BNFU24,03BNFU,1991,436,193,243,8,4,4,1.834862385321101,0,1,3,4,0,0,0,0.0,9,6,4,3,0,0,0.0,0.0
03BNFU25,03BNFU,1991,365,185,180,4,2,2,1.095890410958904,0,0,1,2,1,0,0,0.0,10,4,3,5,0,0,0.0,0.0
03BNFU26,03BNFU,1991,270,148,122,2,1,1,0.7407407407407407,0,0,2,0,0,0,3,1.1111111111111112,3,2,0,2,0,0,0.0,0.0
03BNFU27,03BNFU,1991,392,213,179,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,0,1,2,0,0,0.0,0.0
03BNFU28,03BNFU,1991,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,
03BNFW01,03BNFW,1991,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,
03BNFW02,03BNFW,1991,290,173,117,2,0,2,0.6896551724137931,0,0,1,0,0,0,0,0.0,2,2,1,3,0,0,0.0,0.0
03BNFW03,03BNFW,1991,331,176,155,2,2,0,0.6042296072507553,0,0,1,1,0,0,1,0.3021148036253776,7,5,1,5,0,0,0.0,0.0
03BNFW04,03BNFW,1991,434,223,211,34,20,14,7.8341013824884795,2,0,13,16,1,1,27,6.221198156682028,54,23,9,25,0,0,0.0,0.0
03BNFW05,03BNFW,1991,330,183,147,7,3,4,2.121212121212121,0,1,3,3,1,0,4,1.2121212121212122,9,3,2,7,0,0,0.0,0.0
03BNFW06,03BNFW,1991,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,
03BNFW07,03BNFW,1991,727,337,390,0,0,0,0.0,0,0,0,0,0,0,0,0.0,5,2,0,4,0,0,0.0,0.0
03BNFW08,03BNFW,1991,296,150,146,1,1,0,0.33783783783783783,0,0,0,1,0,0,0,0.0,1,1,0,1,0,0,0.0,0.0
03BNFW09,03BNFW,1991,168,97,71,4,4,0,2.380952380952381,0,0,2,3,0,0,5,2.9761904761904763,5,2,0,4,0,0,0.0,0.0
03BNFW10,03BNFW,1991,207,115,92,4,2,2,1.932367149758454,0,0,3,2,0,0,3,1.4492753623188406,8,3,2,5,0,0,0.0,0.0
03BNFW11,03BNFW,1991,397,186,211,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
03BNFW12,03BNFW,1991,54,43,11,5,5,0,9.25925925925926,0,0,1,4,0,4,3,5.555555555555555,5,0,1,6,0,0,0.0,0.0
03BNFW13,03BNFW,1991,209,143,66,0,0,0,0.0,0,0,0,0,0,0,0,0.0,8,5,2,5,0,0,0.0,0.0
03BNFW14,03BNFW,1991,291,174,117,13,10,3,4.4673539518900345,0,0,9,4,0,0,7,2.4054982817869415,32,7,3,12,0,0,0.0,0.0
03BNFW15,03BNFW,1991,371,155,216,2,2,0,0.5390835579514824,0,0,0,1,0,1,1,0.2695417789757412,5,2,1,1,0,0,0.0,0.0
03BNFW16,03BNFW,1991,92,78,14,8,8,0,8.695652173913043,0,0,2,5,0,0,7,7.608695652173913,9,2,1,2,0,0,0.0,0.0
03BNFW17,03BNFW,1991,81,58,23,2,2,0,2.4691358024691357,0,0,3,0,0,0,0,0.0,2,0,0,2,0,0,0.0,0.0
