zoneid,ward_code,year,TOTAL_RES_1981,TOTAL_MALE_1981,TOTAL_FEMALE_1981,FAR_EAST_BORN_1981,FAR_EAST_BORN_MALE_1981,FAR_EAST_BORN_FEMALE_1981,PCT_FAR_EAST_BORN_1981,TOTAL_HH_1981,OWNER_OCC_HH_1981,COUNCIL_HH_1981,NO_CAR_HH_1981,OVERCROWD_GT1P5_1981,OVERCROWD_1TO1P5_1981,NO_BATH_WC_1981,NO_INSIDE_BATH_WC_1981,PCT_OWNER_OCC_1981,PCT_COUNCIL_1981,PCT_NO_CAR_1981,PCT_OVERCROWD_GT1P5_1981,PCT_OVERCROWD_1TO1P5_1981,PCT_NO_BATH_WC_1981,PCT_NO_INSIDE_BATH_WC_1981,EMPLOYED_1981,UNEMPLOYED_1981,ECON_ACTIVE_1981
03BNAP35,03BNAP,1981,,,,0,0,0,0.0,62,5,0,41,2,4,0,0,8.064516129032258,0.0,66.12903225806451,3.225806451612903,6.451612903225806,0.0,0.0,,,
03BNAP36,03BNAP,1981,,,,0,0,0,0.0,209,129,0,79,1,10,0,0,61.72248803827751,0.0,37.79904306220096,0.4784688995215311,4.784688995215311,0.0,0.0,,,
03BNAQ01,03BNAQ,1981,,,,0,0,0,0.0,234,90,0,141,0,1,0,0,38.46153846153846,0.0,60.256410256410255,0.0,0.42735042735042733,0.0,0.0,,,
03BNAQ02,03BNAQ,1981,,,,0,0,0,0.0,218,206,0,77,0,2,0,0,94.4954128440367,0.0,35.321100917431195,0.0,0.9174311926605505,0.0,0.0,,,
03BNAQ03,03BNAQ,1981,,,,0,0,0,0.0,214,203,0,87,0,5,0,0,94.85981308411215,0.0,40.654205607476634,0.0,2.336448598130841,0.0,0.0,,,
03BNAQ04,03BNAQ,1981,,,,0,0,0,0.0,242,156,0,128,0,3,0,0,64.46280991735537,0.0,52.892561983471076,0.0,1.2396694214876034,0.0,0.0,,,
03BNAQ05,03BNAQ,1981,,,,1,1,0,0.0,160,47,0,89,1,3,2,0,29.375,0.0,55.625,0.625,1.875,1.25,0.0,,,
03BNAQ06,03BNAQ,1981,,,,1,0,1,0.0,265,175,0,132,0,0,0,0,66.0377358490566,0.0,49.81132075471698,0.0,0.0,0.0,0.0,,,
03BNAQ07,03BNAQ,1981,,,,0,0,0,0.0,206,195,0,69,0,4,1,0,94.66019417475728,0.0,33.49514563106796,0.0,1.941747572815534,0.4854368932038835,0.0,,,
03BNAQ08,03BNAQ,1981,,,,0,0,0,0.0,185,171,1,83,0,4,2,4,92.43243243243244,0.5405405405405406,44.86486486486486,0.0,2.1621621621621623,1.0810810810810811,2.1621621621621623,,,
03BNAQ09,03BNAQ,1981,,,,1,0,1,0.0,225,163,0,121,0,6,0,0,72.44444444444444,0.0,53.77777777777778,0.0,2.6666666666666665,0.0,0.0,,,
03BNAQ10,03BNAQ,1981,,,,0,0,0,0.0,195,159,0,109,2,5,0,0,81.53846153846153,0.0,55.8974358974359,1.0256410256410255,2.5641025641025643,0.0,0.0,,,
03BNAQ11,03BNAQ,1981,,,,0,0,0,0.0,138,77,0,74,1,4,9,4,55.79710144927536,0.0,53.6231884057971,0.7246376811594203,2.898550724637681,6.521739130434782,2.898550724637681,,,
03BNAQ12,03BNAQ,1981,,,,0,0,0,0.0,185,105,0,112,3,5,0,0,56.75675675675676,0.0,60.54054054054054,1.6216216216216217,2.7027027027027026,0.0,0.0,,,
03BNAQ13,03BNAQ,1981,,,,1,1,0,0.0,194,122,0,110,5,1,3,6,62.88659793814433,0.0,56.70103092783505,2.577319587628866,0.5154639175257731,1.5463917525773196,3.0927835051546393,,,
03BNAQ14,03BNAQ,1981,,,,0,0,0,0.0,143,94,0,78,3,5,13,2,65.73426573426573,0.0,54.54545454545455,2.097902097902098,3.4965034965034967,9.090909090909092,1.3986013986013985,,,
03BNAQ15,03BNAQ,1981,,,,0,0,0,0.0,155,122,0,95,3,7,11,1,78.70967741935483,0.0,61.29032258064516,1.935483870967742,4.516129032258065,7.096774193548387,0.6451612903225806,,,
03BNAQ16,03BNAQ,1981,,,,0,0,0,0.0,133,111,0,43,0,1,8,3,83.45864661654136,0.0,32.330827067669176,0.0,0.7518796992481203,6.015037593984962,2.255639097744361,,,
03BNAQ17,03BNAQ,1981,,,,0,0,0,0.0,175,139,0,72,1,6,0,0,79.42857142857143,0.0,41.142857142857146,0.5714285714285714,3.4285714285714284,0.0,0.0,,,
03BNAQ18,03BNAQ,1981,,,,0,0,0,0.0,119,69,0,74,0,7,22,18,57.983193277310924,0.0,62.18487394957983,0.0,5.882352941176471,18.48739495798319,15.126050420168067,,,
03BNAQ19,03BNAQ,1981,,,,0,0,0,0.0,90,6,0,62,0,2,0,0,6.666666666666667,0.0,68.88888888888889,0.0,2.2222222222222223,0.0,0.0,,,
03BNAQ20,03BNAQ,1981,,,,0,0,0,0.0,65,61,0,26,1,2,1,0,93.84615384615384,0.0,40.0,1.5384615384615385,3.076923076923077,1.5384615384615385,0.0,,,
03BNAQ21,03BNAQ,1981,,,,0,0,0,0.0,158,19,0,133,3,1,0,0,12.025316455696203,0.0,84.17721518987342,1.8987341772151898,0.6329113924050633,0.0,0.0,,,
03BNAQ22,03BNAQ,1981,,,,2,1,1,0.0,176,79,0,91,11,5,0,0,44.88636363636363,0.0,51.70454545454545,6.25,2.840909090909091,0.0,0.0,,,
03BNAQ23,03BNAQ,1981,,,,0,0,0,0.0,115,27,0,64,3,4,1,0,23.47826086956522,0.0,55.65217391304348,2.608695652173913,3.4782608695652173,0.8695652173913043,0.0,,,
03BNAQ24,03BNAQ,1981,,,,8,4,4,0.0,128,72,2,66,1,5,21,3,56.25,1.5625,51.5625,0.78125,3.90625,16.40625,2.34375,,,
03BNAQ25,03BNAQ,1981,,,,0,0,0,0.0,167,94,0,83,8,1,5,0,56.287425149700596,0.0,49.70059880239521,4.790419161676646,0.5988023952095808,2.9940119760479043,0.0,,,
03BNAQ26,03BNAQ,1981,,,,0,0,0,0.0,76,31,0,47,5,3,0,0,40.78947368421053,0.0,61.8421052631579,6.578947368421052,3.9473684210526314,0.0,0.0,,,
03BNAQ27,03BNAQ,1981,,,,7,4,3,0.0,135,75,0,76,8,5,3,0,55.55555555555556,0.0,56.2962962962963,5.925925925925926,3.7037037037037037,2.2222222222222223,0.0,,,
03BNAQ28,03BNAQ,1981,,,,0,0,0,0.0,206,158,0,101,7,11,0,2,76.69902912621359,0.0,49.029126213592235,3.3980582524271843,5.339805825242719,0.0,0.970873786407767,,,
03BNAQ29,03BNAQ,1981,,,,0,0,0,0.0,168,34,0,120,2,8,13,3,20.238095238095237,0.0,71.42857142857143,1.1904761904761905,4.761904761904762,7.738095238095238,1.7857142857142858,,,
03BNAQ30,03BNAQ,1981,,,,0,0,0,0.0,166,54,0,116,2,8,13,0,32.53012048192771,0.0,69.87951807228916,1.2048192771084338,4.819277108433735,7.831325301204819,0.0,,,
03BNAQ31,03BNAQ,1981,,,,5,3,2,0.0,194,135,0,105,2,10,4,0,69.58762886597938,0.0,54.123711340206185,1.0309278350515463,5.154639175257732,2.0618556701030926,0.0,,,
03BNAQ32,03BNAQ,1981,,,,0,0,0,0.0,197,108,0,138,4,9,12,0,54.82233502538071,0.0,70.05076142131979,2.030456852791878,4.568527918781726,6.091370558375634,0.0,,,
03BNAQ33,03BNAQ,1981,,,,0,0,0,0.0,147,118,0,82,0,6,9,2,80.27210884353741,0.0,55.78231292517007,0.0,4.081632653061225,6.122448979591836,1.3605442176870748,,,
03BNAQ35,03BNAQ,1981,,,,3,0,3,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAR01,03BNAR,1981,,,,0,0,0,0.0,148,63,0,54,5,0,0,0,42.567567567567565,0.0,36.486486486486484,3.3783783783783785,0.0,0.0,0.0,,,
03BNAR02,03BNAR,1981,,,,2,1,1,0.0,159,60,0,61,1,4,0,0,37.735849056603776,0.0,38.36477987421384,0.6289308176100629,2.5157232704402515,0.0,0.0,,,
03BNAR03,03BNAR,1981,,,,1,0,1,0.0,208,163,0,64,1,2,1,0,78.36538461538461,0.0,30.76923076923077,0.4807692307692308,0.9615384615384616,0.4807692307692308,0.0,,,
03BNAR04,03BNAR,1981,,,,0,0,0,0.0,171,66,0,73,0,2,2,2,38.59649122807018,0.0,42.69005847953216,0.0,1.1695906432748537,1.1695906432748537,1.1695906432748537,,,
03BNAR05,03BNAR,1981,,,,0,0,0,0.0,165,146,0,39,0,1,0,0,88.48484848484848,0.0,23.636363636363637,0.0,0.6060606060606061,0.0,0.0,,,
03BNAR06,03BNAR,1981,,,,3,3,0,0.0,186,143,0,65,0,2,0,0,76.88172043010752,0.0,34.946236559139784,0.0,1.075268817204301,0.0,0.0,,,
03BNAR07,03BNAR,1981,,,,3,0,3,0.0,186,38,0,108,0,10,1,0,20.43010752688172,0.0,58.064516129032256,0.0,5.376344086021505,0.5376344086021505,0.0,,,
03BNAR08,03BNAR,1981,,,,0,0,0,0.0,174,124,0,64,2,2,0,0,71.26436781609195,0.0,36.7816091954023,1.1494252873563218,1.1494252873563218,0.0,0.0,,,
03BNAR09,03BNAR,1981,,,,0,0,0,0.0,199,135,0,93,4,2,5,0,67.8391959798995,0.0,46.733668341708544,2.0100502512562812,1.0050251256281406,2.512562814070352,0.0,,,
03BNAR10,03BNAR,1981,,,,3,1,2,0.0,206,127,0,85,2,7,3,0,61.650485436893206,0.0,41.262135922330096,0.970873786407767,3.3980582524271843,1.4563106796116505,0.0,,,
03BNAR11,03BNAR,1981,,,,0,0,0,0.0,168,161,0,60,1,1,1,0,95.83333333333333,0.0,35.714285714285715,0.5952380952380952,0.5952380952380952,0.5952380952380952,0.0,,,
03BNAR12,03BNAR,1981,,,,0,0,0,0.0,166,150,0,46,0,4,0,0,90.36144578313252,0.0,27.710843373493976,0.0,2.4096385542168677,0.0,0.0,,,
03BNAR13,03BNAR,1981,,,,0,0,0,0.0,68,4,0,43,0,0,0,0,5.882352941176471,0.0,63.23529411764706,0.0,0.0,0.0,0.0,,,
03BNAR14,03BNAR,1981,,,,2,1,1,0.0,112,88,0,18,3,1,0,0,78.57142857142857,0.0,16.071428571428573,2.6785714285714284,0.8928571428571429,0.0,0.0,,,
03BNAR15,03BNAR,1981,,,,0,0,0,0.0,186,94,0,59,0,3,0,0,50.53763440860215,0.0,31.72043010752688,0.0,1.6129032258064515,0.0,0.0,,,
03BNAR16,03BNAR,1981,,,,0,0,0,0.0,152,148,0,37,0,0,0,0,97.36842105263158,0.0,24.342105263157894,0.0,0.0,0.0,0.0,,,
03BNAR17,03BNAR,1981,,,,0,0,0,0.0,166,124,0,67,0,2,1,0,74.6987951807229,0.0,40.36144578313253,0.0,1.2048192771084338,0.6024096385542169,0.0,,,
03BNAR18,03BNAR,1981,,,,4,1,3,0.0,151,71,1,86,2,1,7,14,47.019867549668874,0.6622516556291391,56.95364238410596,1.3245033112582782,0.6622516556291391,4.635761589403973,9.271523178807946,,,
03BNAR19,03BNAR,1981,,,,0,0,0,0.0,132,60,0,73,0,2,3,0,45.45454545454545,0.0,55.303030303030305,0.0,1.5151515151515151,2.272727272727273,0.0,,,
03BNAR20,03BNAR,1981,,,,0,0,0,0.0,102,50,0,62,0,2,4,10,49.01960784313726,0.0,60.78431372549019,0.0,1.9607843137254901,3.9215686274509802,9.803921568627452,,,
03BNAR21,03BNAR,1981,,,,0,0,0,0.0,151,99,0,57,0,1,0,0,65.56291390728477,0.0,37.74834437086093,0.0,0.6622516556291391,0.0,0.0,,,
03BNAR22,03BNAR,1981,,,,7,4,3,0.0,157,107,0,106,1,4,20,11,68.15286624203821,0.0,67.51592356687898,0.6369426751592356,2.5477707006369426,12.738853503184714,7.006369426751593,,,
03BNAR23,03BNAR,1981,,,,5,1,4,0.0,181,174,0,60,0,6,2,1,96.13259668508287,0.0,33.149171270718234,0.0,3.314917127071823,1.1049723756906078,0.5524861878453039,,,
03BNAR24,03BNAR,1981,,,,0,0,0,0.0,171,140,0,57,0,6,0,0,81.87134502923976,0.0,33.333333333333336,0.0,3.508771929824561,0.0,0.0,,,
03BNAR25,03BNAR,1981,,,,0,0,0,0.0,189,150,0,63,0,5,0,0,79.36507936507937,0.0,33.333333333333336,0.0,2.6455026455026456,0.0,0.0,,,
03BNAR26,03BNAR,1981,,,,2,0,2,0.0,124,94,0,32,0,0,0,0,75.80645161290323,0.0,25.806451612903224,0.0,0.0,0.0,0.0,,,
03BNAR27,03BNAR,1981,,,,5,2,3,0.0,156,148,0,36,1,1,0,0,94.87179487179488,0.0,23.076923076923077,0.6410256410256411,0.6410256410256411,0.0,0.0,,,
03BNAR28,03BNAR,1981,,,,0,0,0,0.0,156,144,0,24,0,1,0,0,92.3076923076923,0.0,15.384615384615385,0.0,0.6410256410256411,0.0,0.0,,,
03BNAR29,03BNAR,1981,,,,0,0,0,0.0,162,117,0,76,0,1,0,0,72.22222222222223,0.0,46.91358024691358,0.0,0.6172839506172839,0.0,0.0,,,
03BNAR30,03BNAR,1981,,,,3,1,2,0.0,188,132,0,40,0,3,2,0,70.2127659574468,0.0,21.27659574468085,0.0,1.5957446808510638,1.0638297872340425,0.0,,,
03BNAR31,03BNAR,1981,,,,0,0,0,0.0,153,150,0,31,0,0,0,0,98.03921568627452,0.0,20.26143790849673,0.0,0.0,0.0,0.0,,,
03BNAR32,03BNAR,1981,,,,0,0,0,0.0,178,164,0,72,0,1,0,0,92.13483146067416,0.0,40.449438202247194,0.0,0.5617977528089888,0.0,0.0,,,
03BNAR33,03BNAR,1981,,,,7,4,3,0.0,211,184,0,38,2,4,1,0,87.20379146919431,0.0,18.009478672985782,0.9478672985781991,1.8957345971563981,0.47393364928909953,0.0,,,
03BNAR34,03BNAR,1981,,,,0,0,0,0.0,208,165,0,56,0,4,0,0,79.32692307692308,0.0,26.923076923076923,0.0,1.9230769230769231,0.0,0.0,,,
03BNAR35,03BNAR,1981,,,,1,1,0,0.0,216,172,0,62,2,1,0,0,79.62962962962963,0.0,28.703703703703702,0.9259259259259259,0.46296296296296297,0.0,0.0,,,
03BNAR36,03BNAR,1981,,,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAR37,03BNAR,1981,,,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAS01,03BNAS,1981,,,,0,0,0,0.0,164,14,0,103,1,6,3,9,8.536585365853659,0.0,62.80487804878049,0.6097560975609756,3.658536585365854,1.829268292682927,5.487804878048781,,,
03BNAS02,03BNAS,1981,,,,0,0,0,0.0,88,0,0,72,1,4,0,0,0.0,0.0,81.81818181818181,1.1363636363636365,4.545454545454546,0.0,0.0,,,
03BNAS03,03BNAS,1981,,,,0,0,0,0.0,67,0,0,61,1,2,0,0,0.0,0.0,91.04477611940298,1.492537313432836,2.985074626865672,0.0,0.0,,,
03BNAS04,03BNAS,1981,,,,0,0,0,0.0,111,0,0,79,0,4,0,0,0.0,0.0,71.17117117117117,0.0,3.6036036036036037,0.0,0.0,,,
03BNAS05,03BNAS,1981,,,,0,0,0,0.0,90,78,0,59,0,2,0,0,86.66666666666667,0.0,65.55555555555556,0.0,2.2222222222222223,0.0,0.0,,,
03BNAS06,03BNAS,1981,,,,0,0,0,0.0,157,13,0,128,1,21,2,0,8.280254777070065,0.0,81.52866242038216,0.6369426751592356,13.375796178343949,1.2738853503184713,0.0,,,
03BNAS07,03BNAS,1981,,,,0,0,0,0.0,172,14,1,137,4,12,6,1,8.13953488372093,0.5813953488372093,79.65116279069767,2.3255813953488373,6.976744186046512,3.488372093023256,0.5813953488372093,,,
03BNAS08,03BNAS,1981,,,,0,0,0,0.0,160,112,0,87,0,2,0,0,70.0,0.0,54.375,0.0,1.25,0.0,0.0,,,
03BNAS09,03BNAS,1981,,,,0,0,0,0.0,161,116,2,77,0,7,37,0,72.04968944099379,1.2422360248447204,47.82608695652174,0.0,4.3478260869565215,22.981366459627328,0.0,,,
03BNAS10,03BNAS,1981,,,,0,0,0,0.0,178,33,0,162,2,7,18,2,18.53932584269663,0.0,91.01123595505618,1.1235955056179776,3.932584269662921,10.112359550561798,1.1235955056179776,,,
03BNAS11,03BNAS,1981,,,,0,0,0,0.0,124,81,2,77,2,4,17,6,65.3225806451613,1.6129032258064515,62.096774193548384,1.6129032258064515,3.225806451612903,13.709677419354838,4.838709677419355,,,
03BNAS12,03BNAS,1981,,,,1,1,0,0.0,212,88,0,142,0,4,4,0,41.509433962264154,0.0,66.98113207547169,0.0,1.8867924528301887,1.8867924528301887,0.0,,,
03BNAS13,03BNAS,1981,,,,2,1,1,0.0,177,145,0,80,1,4,30,2,81.92090395480226,0.0,45.19774011299435,0.5649717514124294,2.2598870056497176,16.949152542372882,1.1299435028248588,,,
03BNAS14,03BNAS,1981,,,,1,0,1,0.0,132,83,2,96,0,8,43,1,62.878787878787875,1.5151515151515151,72.72727272727273,0.0,6.0606060606060606,32.57575757575758,0.7575757575757576,,,
03BNAS15,03BNAS,1981,,,,0,0,0,0.0,142,92,0,91,0,2,30,5,64.78873239436619,0.0,64.08450704225352,0.0,1.408450704225352,21.12676056338028,3.5211267605633805,,,
03BNAS16,03BNAS,1981,,,,0,0,0,0.0,148,73,0,112,0,3,10,9,49.32432432432432,0.0,75.67567567567568,0.0,2.027027027027027,6.756756756756757,6.081081081081081,,,
03BNAS17,03BNAS,1981,,,,0,0,0,0.0,177,119,2,109,0,6,23,22,67.2316384180791,1.1299435028248588,61.5819209039548,0.0,3.389830508474576,12.994350282485875,12.429378531073446,,,
03BNAS18,03BNAS,1981,,,,3,2,1,0.0,140,115,0,61,0,5,3,6,82.14285714285714,0.0,43.57142857142857,0.0,3.5714285714285716,2.142857142857143,4.285714285714286,,,
03BNAS19,03BNAS,1981,,,,0,0,0,0.0,173,103,2,123,0,4,33,12,59.53757225433526,1.1560693641618498,71.09826589595376,0.0,2.3121387283236996,19.07514450867052,6.936416184971098,,,
03BNAS20,03BNAS,1981,,,,0,0,0,0.0,148,1,0,127,1,2,0,0,0.6756756756756757,0.0,85.8108108108108,0.6756756756756757,1.3513513513513513,0.0,0.0,,,
03BNAS21,03BNAS,1981,,,,0,0,0,0.0,174,113,1,109,0,12,23,34,64.94252873563218,0.5747126436781609,62.64367816091954,0.0,6.896551724137931,13.218390804597702,19.54022988505747,,,
03BNAS22,03BNAS,1981,,,,0,0,0,0.0,204,172,0,73,0,8,5,1,84.31372549019608,0.0,35.78431372549019,0.0,3.9215686274509802,2.450980392156863,0.49019607843137253,,,
03BNAS23,03BNAS,1981,,,,1,1,0,0.0,162,128,0,92,1,5,35,4,79.01234567901234,0.0,56.79012345679013,0.6172839506172839,3.0864197530864197,21.604938271604937,2.4691358024691357,,,
03BNAS24,03BNAS,1981,,,,1,1,0,0.0,183,131,0,122,0,15,48,0,71.5846994535519,0.0,66.66666666666667,0.0,8.19672131147541,26.229508196721312,0.0,,,
03BNAS25,03BNAS,1981,,,,0,0,0,0.0,175,130,0,115,0,6,42,3,74.28571428571429,0.0,65.71428571428571,0.0,3.4285714285714284,24.0,1.7142857142857142,,,
03BNAS26,03BNAS,1981,,,,0,0,0,0.0,159,120,0,79,1,12,24,14,75.47169811320755,0.0,49.685534591194966,0.6289308176100629,7.547169811320755,15.09433962264151,8.80503144654088,,,
03BNAS27,03BNAS,1981,,,,0,0,0,0.0,163,101,0,89,1,8,15,2,61.96319018404908,0.0,54.60122699386503,0.6134969325153374,4.9079754601226995,9.202453987730062,1.2269938650306749,,,
03BNAS28,03BNAS,1981,,,,4,3,1,0.0,165,127,0,91,0,0,3,7,76.96969696969697,0.0,55.15151515151515,0.0,0.0,1.8181818181818181,4.242424242424242,,,
03BNAT01,03BNAT,1981,,,,1,1,0,0.0,171,112,0,113,0,6,25,26,65.49707602339181,0.0,66.08187134502924,0.0,3.508771929824561,14.619883040935672,15.2046783625731,,,
03BNAT02,03BNAT,1981,,,,0,0,0,0.0,184,5,0,130,2,12,0,0,2.717391304347826,0.0,70.65217391304348,1.0869565217391304,6.521739130434782,0.0,0.0,,,
03BNAT03,03BNAT,1981,,,,12,6,6,0.0,184,119,2,122,0,9,23,40,64.67391304347827,1.0869565217391304,66.30434782608695,0.0,4.891304347826087,12.5,21.73913043478261,,,
03BNAT04,03BNAT,1981,,,,0,0,0,0.0,192,130,0,120,0,10,29,8,67.70833333333333,0.0,62.5,0.0,5.208333333333333,15.104166666666666,4.166666666666667,,,
03BNAT05,03BNAT,1981,,,,0,0,0,0.0,144,99,0,79,0,4,32,1,68.75,0.0,54.861111111111114,0.0,2.7777777777777777,22.22222222222222,0.6944444444444444,,,
03BNAT06,03BNAT,1981,,,,0,0,0,0.0,136,45,0,98,0,1,3,1,33.088235294117645,0.0,72.05882352941177,0.0,0.7352941176470589,2.2058823529411766,0.7352941176470589,,,
03BNAT07,03BNAT,1981,,,,0,0,0,0.0,112,18,5,84,0,6,12,5,16.071428571428573,4.464285714285714,75.0,0.0,5.357142857142857,10.714285714285714,4.464285714285714,,,
03BNAT08,03BNAT,1981,,,,4,3,1,0.0,149,80,3,87,0,11,20,18,53.691275167785236,2.0134228187919465,58.38926174496644,0.0,7.382550335570469,13.422818791946309,12.080536912751677,,,
03BNAT09,03BNAT,1981,,,,0,0,0,0.0,155,64,0,90,1,5,23,9,41.29032258064516,0.0,58.064516129032256,0.6451612903225806,3.225806451612903,14.838709677419354,5.806451612903226,,,
03BNAT10,03BNAT,1981,,,,0,0,0,0.0,150,143,0,40,0,4,1,0,95.33333333333333,0.0,26.666666666666668,0.0,2.6666666666666665,0.6666666666666666,0.0,,,
03BNAT11,03BNAT,1981,,,,0,0,0,0.0,53,51,0,21,0,0,0,0,96.22641509433963,0.0,39.62264150943396,0.0,0.0,0.0,0.0,,,
03BNAT12,03BNAT,1981,,,,0,0,0,0.0,153,113,0,60,0,3,0,0,73.85620915032679,0.0,39.21568627450981,0.0,1.9607843137254901,0.0,0.0,,,
03BNAT13,03BNAT,1981,,,,0,0,0,0.0,171,41,1,112,8,12,11,3,23.976608187134502,0.5847953216374269,65.49707602339181,4.678362573099415,7.017543859649122,6.432748538011696,1.7543859649122806,,,
03BNAT14,03BNAT,1981,,,,2,2,0,0.0,200,126,0,142,1,11,28,20,63.0,0.0,71.0,0.5,5.5,14.0,10.0,,,
03BNAT15,03BNAT,1981,,,,0,0,0,0.0,186,5,0,145,4,9,1,0,2.6881720430107525,0.0,77.95698924731182,2.150537634408602,4.838709677419355,0.5376344086021505,0.0,,,
03BNAT16,03BNAT,1981,,,,0,0,0,0.0,138,5,0,97,0,8,1,0,3.6231884057971016,0.0,70.28985507246377,0.0,5.797101449275362,0.7246376811594203,0.0,,,
03BNAT17,03BNAT,1981,,,,0,0,0,0.0,168,147,0,102,0,7,19,14,87.5,0.0,60.714285714285715,0.0,4.166666666666667,11.30952380952381,8.333333333333334,,,
03BNAT18,03BNAT,1981,,,,6,4,2,0.0,183,107,0,113,4,6,15,4,58.46994535519126,0.0,61.74863387978142,2.185792349726776,3.278688524590164,8.19672131147541,2.185792349726776,,,
03BNAT19,03BNAT,1981,,,,0,0,0,0.0,199,140,0,108,0,4,14,0,70.35175879396985,0.0,54.2713567839196,0.0,2.0100502512562812,7.035175879396985,0.0,,,
03BNAT20,03BNAT,1981,,,,0,0,0,0.0,133,103,0,56,0,6,1,0,77.44360902255639,0.0,42.10526315789474,0.0,4.511278195488722,0.7518796992481203,0.0,,,
03BNAT21,03BNAT,1981,,,,0,0,0,0.0,182,24,0,125,3,16,0,0,13.186813186813186,0.0,68.68131868131869,1.6483516483516483,8.791208791208792,0.0,0.0,,,
03BNAT22,03BNAT,1981,,,,2,0,2,0.0,166,1,0,120,1,10,0,0,0.6024096385542169,0.0,72.28915662650603,0.6024096385542169,6.024096385542169,0.0,0.0,,,
03BNAT23,03BNAT,1981,,,,0,0,0,0.0,170,14,0,128,0,3,0,0,8.235294117647058,0.0,75.29411764705883,0.0,1.7647058823529411,0.0,0.0,,,
03BNAT24,03BNAT,1981,,,,0,0,0,0.0,161,1,0,125,0,6,0,0,0.6211180124223602,0.0,77.63975155279503,0.0,3.7267080745341614,0.0,0.0,,,
03BNAT25,03BNAT,1981,,,,0,0,0,0.0,131,0,0,103,2,8,0,0,0.0,0.0,78.62595419847328,1.5267175572519085,6.106870229007634,0.0,0.0,,,
03BNAT26,03BNAT,1981,,,,0,0,0,0.0,168,3,0,127,5,7,0,0,1.7857142857142858,0.0,75.5952380952381,2.9761904761904763,4.166666666666667,0.0,0.0,,,
03BNAU01,03BNAU,1981,,,,0,0,0,0.0,228,55,0,172,0,8,0,0,24.12280701754386,0.0,75.43859649122807,0.0,3.508771929824561,0.0,0.0,,,
03BNAU02,03BNAU,1981,,,,4,2,2,0.0,175,45,0,117,3,7,11,4,25.714285714285715,0.0,66.85714285714286,1.7142857142857142,4.0,6.285714285714286,2.2857142857142856,,,
03BNAU03,03BNAU,1981,,,,1,0,1,0.0,197,7,0,147,0,4,16,0,3.553299492385787,0.0,74.61928934010152,0.0,2.030456852791878,8.121827411167512,0.0,,,
03BNAU04,03BNAU,1981,,,,13,7,6,0.0,165,54,2,105,5,7,30,2,32.72727272727273,1.2121212121212122,63.63636363636363,3.0303030303030303,4.242424242424242,18.181818181818183,1.2121212121212122,,,
03BNAU05,03BNAU,1981,,,,0,0,0,0.0,226,53,0,167,2,13,17,9,23.451327433628318,0.0,73.89380530973452,0.8849557522123894,5.752212389380531,7.522123893805309,3.982300884955752,,,
03BNAU06,03BNAU,1981,,,,0,0,0,0.0,193,86,0,129,2,8,6,0,44.55958549222798,0.0,66.83937823834196,1.0362694300518134,4.1450777202072535,3.1088082901554404,0.0,,,
03BNAU07,03BNAU,1981,,,,0,0,0,0.0,184,0,0,152,3,15,0,0,0.0,0.0,82.6086956521739,1.6304347826086956,8.152173913043478,0.0,0.0,,,
03BNAU08,03BNAU,1981,,,,0,0,0,0.0,198,40,0,158,1,12,15,3,20.2020202020202,0.0,79.79797979797979,0.5050505050505051,6.0606060606060606,7.575757575757576,1.5151515151515151,,,
03BNAU09,03BNAU,1981,,,,0,0,0,0.0,162,3,0,128,3,10,0,0,1.8518518518518519,0.0,79.01234567901234,1.8518518518518519,6.172839506172839,0.0,0.0,,,
03BNAU10,03BNAU,1981,,,,0,0,0,0.0,173,0,0,161,1,7,0,0,0.0,0.0,93.0635838150289,0.5780346820809249,4.046242774566474,0.0,0.0,,,
03BNAU11,03BNAU,1981,,,,6,5,1,0.0,179,0,0,157,1,12,0,0,0.0,0.0,87.70949720670392,0.5586592178770949,6.70391061452514,0.0,0.0,,,
03BNAU12,03BNAU,1981,,,,8,3,5,0.0,128,23,1,107,1,4,1,1,17.96875,0.78125,83.59375,0.78125,3.125,0.78125,0.78125,,,
03BNAU13,03BNAU,1981,,,,5,2,3,0.0,158,0,0,141,1,14,0,0,0.0,0.0,89.24050632911393,0.6329113924050633,8.860759493670885,0.0,0.0,,,
03BNAU14,03BNAU,1981,,,,1,1,0,0.0,159,0,0,133,1,17,0,0,0.0,0.0,83.64779874213836,0.6289308176100629,10.69182389937107,0.0,0.0,,,
03BNAU15,03BNAU,1981,,,,0,0,0,0.0,130,1,0,102,1,8,0,0,0.7692307692307693,0.0,78.46153846153847,0.7692307692307693,6.153846153846154,0.0,0.0,,,
03BNAU16,03BNAU,1981,,,,0,0,0,0.0,140,34,0,96,1,13,6,7,24.285714285714285,0.0,68.57142857142857,0.7142857142857143,9.285714285714286,4.285714285714286,5.0,,,
03BNAU17,03BNAU,1981,,,,0,0,0,0.0,147,0,0,119,1,5,0,0,0.0,0.0,80.95238095238095,0.6802721088435374,3.401360544217687,0.0,0.0,,,
03BNAU18,03BNAU,1981,,,,0,0,0,0.0,161,0,0,143,0,6,0,0,0.0,0.0,88.81987577639751,0.0,3.7267080745341614,0.0,0.0,,,
